Time,DG1,DG2,DG3
22/11/2022 0:38:00,0,0.185605042,0.169883533
22/11/2022 0:39:00,0,0.184622448,0.168830754
22/11/2022 0:40:00,0,0.184973374,0.170058997
22/11/2022 0:41:00,0,0.184692633,0.167953438
22/11/2022 0:42:00,0,0.185394486,0.165988249
22/11/2022 0:43:00,0,0.184587355,0.164865284
22/11/2022 0:44:00,0,0.184868096,0.165461859
22/11/2022 0:45:00,0,0.185359393,0.163672134
22/11/2022 0:46:00,0,0.185148838,0.163742319
22/11/2022 0:47:00,0,0.18451717,0.166023342
22/11/2022 0:48:00,0,0.185219023,0.167427048
22/11/2022 0:49:00,0,0.184903189,0.164830191
22/11/2022 0:50:00,0,0.185148838,0.167111214
22/11/2022 0:51:00,0,0.184622448,0.166655009
22/11/2022 0:52:00,0,0.185008467,0.167251584
22/11/2022 0:53:00,0,0.18504356,0.166970843
22/11/2022 0:54:00,0,0.184236429,0.165110933
22/11/2022 0:55:00,0,0.184236429,0.166409361
22/11/2022 0:56:00,0,0.183815317,0.150898408
22/11/2022 0:57:00,0,0.183394205,0.137422829
22/11/2022 0:58:00,0,0.183710039,0.138019404
22/11/2022 0:59:00,0,0.183920595,0.137843941
22/11/2022 1:00:00,0,0.183885502,0.137773756
22/11/2022 1:01:00,0,0.183745131,0.135527826
22/11/2022 1:02:00,0,0.183639853,0.134931251
22/11/2022 1:03:00,0,0.18332402,0.138510702
22/11/2022 1:04:00,0,0.183534576,0.137668478
22/11/2022 1:05:00,0,0.183394205,0.137142088
22/11/2022 1:06:00,0,0.183639853,0.130404299
22/11/2022 1:07:00,0,0.183534576,0.131176337
22/11/2022 1:08:00,0,0.183780224,0.131281615
22/11/2022 1:09:00,0,0.183885502,0.130895596
22/11/2022 1:10:00,0,0.183639853,0.128684759
22/11/2022 1:11:00,0,0.183674946,0.130544669
22/11/2022 1:12:00,0,0.184025873,0.131035967
22/11/2022 1:13:00,0,0.183359112,0.130509577
22/11/2022 1:14:00,0,0.183885502,0.127491609
22/11/2022 1:15:00,0,0.183604761,0.1289655
22/11/2022 1:16:00,0,0.183218742,0.128544388
22/11/2022 1:17:00,0,0.183218742,0.127842535
22/11/2022 1:18:00,0,0.183534576,0.128088184
22/11/2022 1:19:00,0,0.183745131,0.129526982
22/11/2022 1:20:00,0,0.183359112,0.128825129
22/11/2022 1:21:00,0,0.183569668,0.128333832
22/11/2022 1:22:00,0,0.183850409,0.128333832
22/11/2022 1:23:00,0,0.183394205,0.126544107
22/11/2022 1:24:00,0,0.183043278,0.128333832
22/11/2022 1:25:00,0,0.183745131,0.128825129
22/11/2022 1:26:00,0,0.183639853,0.126509014
22/11/2022 1:27:00,0,0.18279763,0.126930126
22/11/2022 1:28:00,0,0.18332402,0.13001828
22/11/2022 1:29:00,0,0.183043278,0.130193743
22/11/2022 1:30:00,0,0.183359112,0.128368925
22/11/2022 1:31:00,0,0.18332402,0.13015865
22/11/2022 1:32:00,0,0.182938,0.129526982
22/11/2022 1:33:00,0,0.18279763,0.126930126
22/11/2022 1:34:00,0,0.182832722,0.127105589
22/11/2022 1:35:00,0,0.18332402,0.12949189
22/11/2022 1:36:00,0,0.183359112,0.128123276
22/11/2022 1:37:00,0,0.183253834,0.128509296
22/11/2022 1:38:00,0,0.183008186,0.129316427
22/11/2022 1:39:00,0,0.183008186,0.12843911
22/11/2022 1:40:00,0,0.183429298,0.128930407
22/11/2022 1:41:00,0,0.182727444,0.129000593
22/11/2022 1:42:00,0,0.183253834,0.12949189
22/11/2022 1:43:00,0,0.182587074,0.129386612
22/11/2022 1:44:00,0,0.183288927,0.129351519
22/11/2022 1:45:00,0,0.183078371,0.127070497
22/11/2022 1:46:00,0,0.182938,0.130053372
22/11/2022 1:47:00,0,0.183113464,0.13001828
22/11/2022 1:48:00,0,0.183850409,0.13015865
22/11/2022 1:49:00,0,0.183815317,0.129842816
22/11/2022 1:50:00,0,0.18346439,0.14668729
22/11/2022 1:51:00,0,0.184025873,0.158408236
22/11/2022 1:52:00,0,0.183850409,0.156127213
22/11/2022 1:53:00,0,0.183534576,0.156372862
22/11/2022 1:54:00,0,0.183815317,0.157706383
22/11/2022 1:55:00,0,0.18399078,0.154863878
22/11/2022 1:56:00,0,0.183885502,0.157320364
22/11/2022 1:57:00,0,0.184096058,0.155495546
22/11/2022 1:58:00,0,0.184411892,0.156267584
22/11/2022 1:59:00,0,0.183078371,0.157460734
22/11/2022 2:00:00,0,0.183710039,0.157390549
22/11/2022 2:01:00,0,0.184060965,0.157636198
22/11/2022 2:02:00,0,0.183569668,0.155074434
22/11/2022 2:03:00,0,0.183499483,0.157074715
22/11/2022 2:04:00,0,0.183850409,0.158092402
22/11/2022 2:05:00,0,0.18465754,0.157109808
22/11/2022 2:06:00,0,0.183850409,0.156197399
22/11/2022 2:07:00,0,0.184236429,0.157916939
22/11/2022 2:08:00,0,0.183850409,0.157811661
22/11/2022 2:09:00,0,0.183780224,0.157916939
22/11/2022 2:10:00,0,0.183920595,0.157355456
22/11/2022 2:11:00,0,0.184096058,0.157390549
22/11/2022 2:12:00,0,0.182516889,0.155390268
22/11/2022 2:13:00,0,0.182516889,0.145704696
22/11/2022 2:14:00,0,0.182902908,0.128614573
22/11/2022 2:15:00,0,0.183043278,0.129070778
22/11/2022 2:16:00,0,0.183078371,0.128930407
22/11/2022 2:17:00,0,0.183288927,0.12671957
22/11/2022 2:18:00,0,0.183288927,0.12949189
22/11/2022 2:19:00,0,0.182902908,0.128895315
22/11/2022 2:20:00,0,0.183078371,0.129456797
22/11/2022 2:21:00,0,0.183288927,0.130404299
22/11/2022 2:22:00,0,0.183113464,0.130193743
22/11/2022 2:23:00,0,0.183288927,0.129526982
22/11/2022 2:24:00,0,0.183148556,0.129842816
22/11/2022 2:25:00,0,0.183288927,0.127456516
22/11/2022 2:26:00,0,0.183359112,0.129913002
22/11/2022 2:27:00,0,0.183113464,0.128228554
22/11/2022 2:28:00,0,0.183218742,0.131667634
22/11/2022 2:29:00,0,0.18279763,0.129667353
22/11/2022 2:30:00,0,0.182902908,0.129316427
22/11/2022 2:31:00,0,0.183043278,0.129737538
22/11/2022 2:32:00,0,0.183113464,0.129562075
22/11/2022 2:33:00,0,0.182973093,0.12949189
22/11/2022 2:34:00,0,0.183218742,0.129105871
22/11/2022 2:35:00,0,0.183113464,0.12724596
22/11/2022 2:36:00,0,0.183499483,0.129351519
22/11/2022 2:37:00,0,0.182657259,0.129316427
22/11/2022 2:38:00,0,0.183218742,0.129176056
22/11/2022 2:39:00,0,0.182938,0.126965219
22/11/2022 2:40:00,0,0.183359112,0.129281334
22/11/2022 2:41:00,0,0.183183649,0.126544107
22/11/2022 2:42:00,0,0.183253834,0.127631979
22/11/2022 2:43:00,0,0.182973093,0.129421704
22/11/2022 2:44:00,0,0.182867815,0.129386612
22/11/2022 2:45:00,0,0.182551981,0.127491609
22/11/2022 2:46:00,0,0.183639853,0.12791272
22/11/2022 2:47:00,0,0.183148556,0.128754944
22/11/2022 2:48:00,0,0.183253834,0.128333832
22/11/2022 2:49:00,0,0.183183649,0.126684478
22/11/2022 2:50:00,0,0.182902908,0.128895315
22/11/2022 2:51:00,0,0.183008186,0.128754944
22/11/2022 2:52:00,0,0.182727444,0.13001828
22/11/2022 2:53:00,0,0.183008186,0.129877909
22/11/2022 2:54:00,0,0.182306333,0.130193743
22/11/2022 2:55:00,0,0.182551981,0.127596887
22/11/2022 2:56:00,0,0.182551981,0.127140682
22/11/2022 2:57:00,0,0.182973093,0.130755225
22/11/2022 2:58:00,0,0.18346439,0.128684759
22/11/2022 2:59:00,0,0.183253834,0.131562356
22/11/2022 3:00:00,0,0.18279763,0.129667353
22/11/2022 3:01:00,0,0.183148556,0.129667353
22/11/2022 3:02:00,0,0.182832722,0.129246241
22/11/2022 3:03:00,0,0.182867815,0.126824848
22/11/2022 3:04:00,0,0.183183649,0.127035404
22/11/2022 3:05:00,0,0.184271521,0.127281053
22/11/2022 3:06:00,0,0.184096058,0.132053653
22/11/2022 3:07:00,0,0.184166243,0.158548607
22/11/2022 3:08:00,0,0.184411892,0.156372862
22/11/2022 3:09:00,0,0.184797911,0.158092402
22/11/2022 3:10:00,0,0.183920595,0.158162587
22/11/2022 3:11:00,0,0.184271521,0.155916658
22/11/2022 3:12:00,0,0.18504356,0.157355456
22/11/2022 3:13:00,0,0.18451717,0.157074715
22/11/2022 3:14:00,0,0.184236429,0.158969718
22/11/2022 3:15:00,0,0.183850409,0.159496108
22/11/2022 3:16:00,0,0.183815317,0.159074996
22/11/2022 3:17:00,0,0.18399078,0.158267865
22/11/2022 3:18:00,0,0.183745131,0.15753092
22/11/2022 3:19:00,0,0.184025873,0.156337769
22/11/2022 3:20:00,0,0.183815317,0.157179993
22/11/2022 3:21:00,0,0.183639853,0.157636198
22/11/2022 3:22:00,0,0.183815317,0.157846753
22/11/2022 3:23:00,0,0.184376799,0.155776287
22/11/2022 3:24:00,0,0.183955687,0.15647814
22/11/2022 3:25:00,0,0.18451717,0.157250178
22/11/2022 3:26:00,0,0.184201336,0.15939083
22/11/2022 3:27:00,0,0.183710039,0.157916939
22/11/2022 3:28:00,0,0.182973093,0.158408236
22/11/2022 3:29:00,0,0.183253834,0.146125807
22/11/2022 3:30:00,0,0.182587074,0.129456797
22/11/2022 3:31:00,0,0.182973093,0.129281334
22/11/2022 3:32:00,0,0.183218742,0.130509577
22/11/2022 3:33:00,0,0.182060684,0.128333832
22/11/2022 3:34:00,0,0.18279763,0.127596887
22/11/2022 3:35:00,0,0.183183649,0.127526701
22/11/2022 3:36:00,0,0.18227124,0.125912439
22/11/2022 3:37:00,0,0.183253834,0.124157807
22/11/2022 3:38:00,0,0.183429298,0.125315864
22/11/2022 3:39:00,0,0.186201617,0.145845066
22/11/2022 3:40:00,0,0.183885502,0.165496952
22/11/2022 3:41:00,0,0.185394486,0.203853222
22/11/2022 3:42:00,0,0.183008186,0.18227124
22/11/2022 3:43:00,0,0.184797911,0.183394205
22/11/2022 3:44:00,0,0.203046091,0.147283865
22/11/2022 3:45:00,0,0.188587918,0.194623854
22/11/2022 3:46:00,0,0.233927625,0.26547592
22/11/2022 3:47:00,0,0.273161211,0.240419766
22/11/2022 3:48:00,0,0.24828052,0.223820941
22/11/2022 3:49:00,0,0.248491076,0.267511294
22/11/2022 3:50:00,0,0.248736725,0.284811972
22/11/2022 3:51:00,0,0.248315613,0.281688726
22/11/2022 3:52:00,0,0.248245428,0.280846502
22/11/2022 3:53:00,0,0.264914438,0.29456773
22/11/2022 3:54:00,0,0.321975092,0.29337458
22/11/2022 3:55:00,0,0.305095526,0.234032903
22/11/2022 3:56:00,0,0.304920062,0.180621885
22/11/2022 3:57:00,0,0.304569136,0.164058153
22/11/2022 3:58:00,0,0.305481545,0.138721258
22/11/2022 3:59:00,0,0.304709507,0.131667634
22/11/2022 4:00:00,0,0.304920062,0.132158931
22/11/2022 4:01:00,0,0.304955155,0.133913564
22/11/2022 4:02:00,0,0.184271521,0.134439954
22/11/2022 4:03:00,0,0.166619917,0.139212555
22/11/2022 4:04:00,0,0.185289208,0.155144619
22/11/2022 4:05:00,0,0.185078652,0.159531201
22/11/2022 4:06:00,0,0.184587355,0.160759444
22/11/2022 4:07:00,0,0.183218742,0.160478702
22/11/2022 4:08:00,0,0.183604761,0.142616542
22/11/2022 4:09:00,0,0.166444453,0.137493015
22/11/2022 4:10:00,0,0.154267303,0.140195149
22/11/2022 4:11:00,0,0.154653322,0.163251022
22/11/2022 4:12:00,0,0.15409184,0.163215929
22/11/2022 4:13:00,0,0.155460453,0.162268428
22/11/2022 4:14:00,0,0.176480952,0.161601667
22/11/2022 4:15:00,0,0.174480671,0.165181118
22/11/2022 4:16:00,0,0.174164837,0.165496952
22/11/2022 4:17:00,0,0.174831598,0.165532044
22/11/2022 4:18:00,0,0.17605984,0.151038779
22/11/2022 4:19:00,0,0.175252709,0.173041872
22/11/2022 4:20:00,0,0.175077246,0.173708633
22/11/2022 4:21:00,0,0.175357987,0.173778818
22/11/2022 4:22:00,0,0.174936876,0.171252147
22/11/2022 4:23:00,0,0.175744007,0.17367354
22/11/2022 4:24:00,0,0.174901783,0.174656134
22/11/2022 4:25:00,0,0.17591947,0.188447547
22/11/2022 4:26:00,0,0.175357987,0.197887471
22/11/2022 4:27:00,0,0.175042153,0.197045247
22/11/2022 4:28:00,0,0.174971968,0.171217054
22/11/2022 4:29:00,0,0.174691227,0.173498077
22/11/2022 4:30:00,0,0.174515764,0.171392518
22/11/2022 4:31:00,0,0.174515764,0.171146869
22/11/2022 4:32:00,0,0.175077246,0.171532888
22/11/2022 4:33:00,0,0.175463265,0.173919189
22/11/2022 4:34:00,0,0.175533451,0.173568262
22/11/2022 4:35:00,0,0.175603636,0.187359675
22/11/2022 4:36:00,0,0.175428173,0.194658947
22/11/2022 4:37:00,0,0.17472632,0.192974499
22/11/2022 4:38:00,0,0.173498077,0.175077246
22/11/2022 4:39:00,0,0.173392799,0.16230352
22/11/2022 4:40:00,0,0.173568262,0.145950344
22/11/2022 4:41:00,0,0.175814192,0.145459047
22/11/2022 4:42:00,0,0.175498358,0.142756913
22/11/2022 4:43:00,0,0.175744007,0.137106996
22/11/2022 4:44:00,0,0.17591947,0.139844222
22/11/2022 4:45:00,0,0.175884377,0.156127213
22/11/2022 4:46:00,0,0.174901783,0.163637041
22/11/2022 4:47:00,0,0.17486669,0.159601386
22/11/2022 4:48:00,0,0.175007061,0.141423392
22/11/2022 4:49:00,0,0.174621042,0.143950063
22/11/2022 4:50:00,0,0.174375393,0.142792005
22/11/2022 4:51:00,0,0.174901783,0.143107839
22/11/2022 4:52:00,0,0.17486669,0.142265616
22/11/2022 4:53:00,0,0.175217617,0.140300427
22/11/2022 4:54:00,0,0.175849284,0.141458484
22/11/2022 4:55:00,0,0.176094933,0.155881565
22/11/2022 4:56:00,0,0.175007061,0.185113745
22/11/2022 4:57:00,0,0.175042153,0.165005655
22/11/2022 4:58:00,0,0.175708914,0.141107558
22/11/2022 4:59:00,0,0.175603636,0.144160619
22/11/2022 5:00:00,0,0.175112339,0.141318114
22/11/2022 5:01:00,0,0.174480671,0.142792005
22/11/2022 5:02:00,0,0.174656134,0.142335801
22/11/2022 5:03:00,0,0.176165118,0.14166904
22/11/2022 5:04:00,0,0.175112339,0.140616261
22/11/2022 5:05:00,0,0.176024748,0.154407673
22/11/2022 5:06:00,0,0.175287802,0.163180837
22/11/2022 5:07:00,0,0.174550856,0.163321207
22/11/2022 5:08:00,0,0.17486669,0.143985156
22/11/2022 5:09:00,0,0.174971968,0.142090152
22/11/2022 5:10:00,0,0.174796505,0.14166904
22/11/2022 5:11:00,0,0.174936876,0.14205506
22/11/2022 5:12:00,0,0.174656134,0.141633948
22/11/2022 5:13:00,0,0.175007061,0.142897283
22/11/2022 5:14:00,0,0.17644586,0.142230523
22/11/2022 5:15:00,0,0.176024748,0.155039341
22/11/2022 5:16:00,0,0.17486669,0.166233898
22/11/2022 5:17:00,0,0.174936876,0.166233898
22/11/2022 5:18:00,0,0.174656134,0.149038498
22/11/2022 5:19:00,0,0.175042153,0.142230523
22/11/2022 5:20:00,0,0.174305208,0.14391497
22/11/2022 5:21:00,0,0.175287802,0.141774318
22/11/2022 5:22:00,0,0.174901783,0.142546357
22/11/2022 5:23:00,0,0.174621042,0.141739226
22/11/2022 5:24:00,0,0.175708914,0.141774318
22/11/2022 5:25:00,0,0.176410767,0.154618229
22/11/2022 5:26:00,0,0.175673821,0.180306051
22/11/2022 5:27:00,0,0.174621042,0.183639853
22/11/2022 5:28:00,0,0.174445578,0.173287521
22/11/2022 5:29:00,0,0.174270115,0.165110933
22/11/2022 5:30:00,0,0.174971968,0.167146307
22/11/2022 5:31:00,0.006597419,0.175498358,0.177252991
