Time,RPM,Speed
2:03:00,604.28,10.04449244
2:04:00,739.1691792,10.58196544
2:05:00,779.805,11.34978402
2:06:00,702.7712855,11.10550756
2:07:00,523.1759729,10.07948164
2:08:00,416.125,8.803671706
2:09:00,416.360601,8.09287257
2:10:00,416.3043478,7.652267819
2:11:00,418.1976351,7.227213823
2:12:00,417.6427379,6.263714903
2:13:00,422.7916667,5.553887689
2:14:00,421.3762542,5.404211663
2:15:00,447.5692821,6.733801296
2:16:00,632.3976311,8.467386609
2:17:00,571.5745394,8.982829374
2:18:00,419.3083333,7.453671706
2:19:00,574.935,6.205399568
2:20:00,599.9246231,4.362311015
2:21:00,599.7976391,3.744492441
2:22:00,566.6327212,3.926565875
2:23:00,415.5133333,2.907991361
2:24:00,410.9396985,2.705183585
2:25:00,427.3166667,0.950863931
2:26:00,416.6644182,0.876025918
2:27:00,420.6314908,1.304967603
2:28:00,417.2433333,0.53488121
2:29:00,417.3366667,0.398164147
2:30:00,417.5092127,0.450323974
2:31:00,417.4510135,0.788552916
2:32:00,91.56166667,0.599352052
2:33:00,0.64028777,0.667710583
2:34:00,0,0.629481641
2:35:00,0,0.40075594
2:36:00,0,0.403023758
2:37:00,0,0.651187905
2:38:00,0,0.397840173
2:39:00,0,0.6087473
2:40:00,0,0.490820734
2:41:00,0,0.222570194
2:42:00,0,0.26825054
2:43:00,0,0.517062635
2:44:00,0,0.389092873
2:45:00,0,0.336933045
2:46:00,0,0.398812095
2:47:00,0,0.374514039
2:48:00,0,0.303887689
2:49:00,0,0.290928726
2:50:00,0,0.217062635
2:51:00,0,0.303239741
2:52:00,0,0.236177106
2:53:00,0,0.479805616
2:54:00,0,0.589308855
2:55:00,0,0.462634989
2:56:00,0,0.3174946
2:57:00,0,0.242980562
2:58:00,0,0.546868251
2:59:00,0,0.30161987
3:00:00,0,0.266306695
3:01:00,0,0.395572354
3:02:00,0,0.179805616
3:03:00,0,0.195032397
3:04:00,0,0.507343413
3:05:00,0,0.4587473
3:06:00,0,0.288984881
3:07:00,0,0.181425486
3:08:00,0,0.292548596
3:09:00,0,0.525485961
3:10:00,0,0.198272138
3:11:00,0,0.327213823
3:12:00,0,0.242008639
3:13:00,0,0.255615551
3:14:00,0,0.252699784
3:15:00,0,0.126349892
3:16:00,0,0.300647948
3:17:00,0,0.241684665
3:18:00,0,0.424730022
3:19:00,0,0.49049676
3:20:00,0,0.15712743
3:21:00,0,0.191792657
3:22:00,0,0.420842333
3:23:00,0,0.13574514
3:24:00,0,0.234557235
3:25:00,0,0.244276458
3:26:00,0,0.276025918
3:27:00,0,0.252699784
3:28:00,0,0.246544276
3:29:00,0,0.235853132
3:30:00,0,0.292224622
3:31:00,0,0.299676026
3:32:00,0,0.429589633
3:33:00,0,0.382289417
3:34:00,0,0.334665227
3:35:00,0,0.307775378
3:36:00,0,0.257883369
3:37:00,0,0.187904968
3:38:00,0,0.138660907
3:39:00,0,0.374838013
3:40:00,0,0.243952484
3:41:00,0,0.275701944
3:42:00,0,0.251079914
3:43:00,0,0.354427646
3:44:00,0,0.478185745
3:45:00,0,0.57537797
3:46:00,0,0.561771058
3:47:00,0,0.236825054
3:48:00,0,0.288336933
3:49:00,0,0.326241901
3:50:00,0,0.321058315
3:51:00,0,0.493088553
3:52:00,0,0.272786177
3:53:00,0,0.163606911
3:54:00,0,0.195032397
3:55:00,0,0.355399568
3:56:00,0,0.309395248
3:57:00,0,0.198920086
3:58:00,0,0.420194384
3:59:00,0,0.176889849
4:00:00,0,0.123110151
4:01:00,0,0.366090713
4:02:00,0,0.178833693
4:03:00,0,0.417278618
4:04:00,0,0.231641469
4:05:00,0,0.539092873
4:06:00,0,0.236825054
4:07:00,0,0.309071274
4:08:00,0,0.225809935
4:09:00,0,0.379049676
4:10:00,0,0.186609071
4:11:00,0,0.134449244
4:12:00,0,0.162311015
4:13:00,0,0.264038877
4:14:00,0,0.193088553
4:15:00,0,0.438660907
4:16:00,0,0.40399568
4:17:00,0,0.228077754
4:18:00,0,0.269546436
4:19:00,0,0.371598272
4:20:00,0,0.368034557
4:21:00,0,0.599352052
4:22:00,0,0.179481641
4:23:00,0,0.295464363
4:24:00,0,0.278617711
4:25:00,0,0.264686825
4:26:00,0,0.343412527
4:27:00,0,0.430885529
4:28:00,0,0.305183585
4:29:00,0,0.28574514
4:30:00,0,0.368682505
4:31:00,0,0.415982721
4:32:00,0,0.503779698
4:33:00,0,0.402699784
4:34:00,0,0.26663067
4:35:00,0,0.357343413
4:36:00,0,0.403347732
4:37:00,0,0.387149028
4:38:00,0,0.107235421
4:39:00,0,0.26987041
4:40:00,0,0.315550756
4:41:00,0,0.341792657
4:42:00,0,0.224190065
4:43:00,0,0.235529158
4:44:00,0,0.392980562
4:45:00,0,0.535205184
4:46:00,0,0.614902808
4:47:00,0,0.398164147
4:48:00,0,0.361231102
4:49:00,0,0.399136069
4:50:00,0,0.314902808
4:51:00,0,0.325269978
4:52:00,0,0.420518359
4:53:00,0,0.213822894
4:54:00,0,0.421814255
4:55:00,0,0.354427646
4:56:00,0,0.186609071
4:57:00,0,0.148704104
4:58:00,0,0.244276458
4:59:00,0,0.309719222
5:00:00,0,0.366738661
5:01:00,0,0.378401728
5:02:00,0,0.341792657
5:03:00,0,0.36349892
5:04:00,0,0.401079914
5:05:00,0,0.477861771
5:06:00,0,0.477213823
5:07:00,0,0.39362851
5:08:00,0,0.244924406
5:09:00,0,0.340172786
5:10:00,0,0.382937365
5:11:00,0,0.463930886
5:12:00,0,0.871814255
5:13:00,0,0.55399568
5:14:00,0,0.410799136
5:15:00,0,0.534557235
5:16:00,0,0.400107991
5:17:00,0,0.445464363
5:18:00,0,0.270194384
5:19:00,0,0.239092873
5:20:00,0,0.365442765
5:21:00,0,0.59287257
5:22:00,0,0.344384449
5:23:00,0,0.257235421
5:24:00,0,0.421166307
5:25:00,0,0.511231102
5:26:00,0,0.499892009
5:27:00,0,0.613606911
5:28:00,0,0.288984881
5:29:00,0,0.414038877
5:30:00,0,0.558207343
5:31:00,0,0.276349892
5:32:00,0,0.367386609
5:33:00,0,0.246544276
5:34:00,0,0.397840173
5:35:00,0,0.351511879
5:36:00,0,0.433477322
5:37:00,0,0.394276458
5:38:00,0,0.369978402
5:39:00,0,0.351511879
5:40:00,0,0.397840173
5:41:00,0,0.385529158
5:42:00,0,0.259179266
5:43:00,0,0.247516199
5:44:00,0,0.286393089
5:45:00,0,0.509935205
5:46:00,0,0.386825054
5:47:00,0,0.411447084
5:48:00,0,0.25237581
5:49:00,0,0.242980562
5:50:00,0,0.484341253
5:51:00,0,0.540064795
5:52:00,0,0.343412527
5:53:00,0,0.355723542
5:54:00,0,0.312634989
5:55:00,0,0.376781857
5:56:00,0,0.472678186
5:57:00,0,0.526457883
5:58:00,0,0.25399568
5:59:00,0,0.201835853
6:00:00,0,0.30161987
6:01:00,0,0.322030238
6:02:00,0,0.240712743
6:03:00,0,0.458099352
6:04:00,0,0.471382289
6:05:00,0,0.281857451
6:06:00,0,0.351835853
6:07:00,0,0.558207343
6:08:00,0,0.294168467
6:09:00,0,0.373542117
6:10:00,0,0.407235421
6:11:00,0,0.429589633
6:12:00,0,0.463930886
6:13:00,0,0.579913607
6:14:00,0,0.496652268
6:15:00,405.7027027,0.494384449
6:16:00,417.5778894,0.656695464
6:17:00,418.7483333,0.235853132
6:18:00,418.8614865,0.381641469
6:19:00,424.6153846,0.430561555
6:20:00,420.0767947,0.331425486
6:21:00,419.0083333,0.396544276
6:22:00,419.0184255,0.739308855
6:23:00,418.9915683,0.404319654
6:24:00,354.5976628,0.429913607
6:25:00,418.9333333,0.400431965
6:26:00,419.6549414,0.598704104
6:27:00,417.5143339,0.990712743
6:28:00,418.335,0.714362851
6:29:00,416.3299832,0.93336933
6:30:00,417.4966667,1.282289417
6:31:00,417.7178631,2.291792657
6:32:00,468.6050847,4.066846652
6:33:00,599.3288815,5.385421166
6:34:00,649.8866667,7.372030238
6:35:00,777.5308848,8.561663067
6:36:00,773.1377551,9.437041037
6:37:00,780.3541315,9.694276458
6:38:00,780.1602671,9.745464363
6:39:00,779.8227425,9.943412527
6:40:00,779.9449082,9.574082073
6:41:00,780.1983333,9.255291577
6:42:00,779.8631757,9.530669546
6:43:00,779.7621441,9.653779698
6:44:00,780.1433333,9.448704104
6:45:00,586.639399,8.249028078
6:46:00,599.8327759,7.770518359
6:47:00,437.9695946,6.782397408
6:48:00,417.2966667,6.269546436
6:49:00,354.8224456,5.43012959
6:50:00,417.815,4.731965443
6:51:00,417.8,4.072030238
6:52:00,420.143824,2.449568035
6:53:00,537.2257525,0.648596112
6:54:00,433.572621,0.689740821
6:55:00,418.35,1.073326134
6:56:00,419.7788945,0.70950324
6:57:00,418.2613828,0.460367171
6:58:00,418.4490818,0.426025918
6:59:00,415.3394649,0.41987041
7:00:00,421.5783333,0.42537797
7:01:00,418.3040541,0.622354212
7:02:00,418.3989983,0.346652268
7:03:00,419.0318258,0.513174946
7:04:00,420.5383333,0.64049676
7:05:00,418.3338898,0.692332613
7:06:00,418.3045685,0.53650108
7:07:00,418.335,0.732181425
7:08:00,418.2721202,0.565010799
7:09:00,420.0301508,0.471382289
7:10:00,416.9816667,0.273758099
7:11:00,420.652027,0.621058315
7:12:00,419.9133333,1.041576674
7:13:00,418.5259631,0.842332613
7:14:00,418.1769616,0.837473002
7:15:00,354.6083333,0.633693305
7:16:00,420.8779661,0.823866091
7:17:00,418.2,0.689416847
7:18:00,417.665,0.48336933
7:19:00,421.1072027,0.523218143
7:20:00,418.1866667,0.452591793
7:21:00,418.9172297,0.48887689
7:22:00,419.475793,0.403671706
7:23:00,418.6254181,0.371598272
7:24:00,418.9148581,0.542656587
7:25:00,420.935,0.327213823
7:26:00,420.2254237,0.36187905
7:27:00,420.4833333,0.503779698
7:28:00,419.4691152,0.350539957
7:29:00,418.2948074,0.337580994
7:30:00,420.3680672,0.248488121
7:31:00,420.6131757,0.367710583
7:32:00,419.585,0.405291577
7:33:00,418.4120603,0.214146868
7:34:00,418.4266667,0.169438445
7:35:00,422.4003378,0.192116631
7:36:00,419.6956522,0.195356371
7:37:00,418.6460768,0.350863931
7:38:00,418.3166667,0.423434125
7:39:00,418.278057,0.304535637
7:40:00,387.9256757,0.390064795
7:41:00,384.2333333,0.366090713
7:42:00,418.2871452,0.255291577
7:43:00,394.4013378,0.335313175
7:44:00,6.549248748,0.191468683
7:45:00,0.166666667,0.34762419
7:46:00,0,0.343412527
7:47:00,0,0.294168467
7:48:00,0,0.460367171
7:49:00,0,0.270194384
7:50:00,0,0.247840173
7:51:00,0,0.376457883
7:52:00,0,0.72537797
7:53:00,0,0.396544276
7:54:00,0,0.169114471
7:55:00,0,0.57537797
7:56:00,0,0.270842333
7:57:00,0,0.121166307
7:58:00,0,0.251403888
7:59:00,0,0.648596112
8:00:00,0,0.195356371
8:01:00,0,0.593520518
8:02:00,0,0.959611231
8:03:00,0,0.113390929
8:04:00,0,0.469438445
8:05:00,0,1.023110151
8:06:00,0,0.796328294
8:07:00,0,0.678725702
8:08:00,0,0.336609071
8:09:00,0,0.378401728
8:10:00,0,0.191792657
8:11:00,0,0.332397408
8:12:00,0,0.55237581
8:13:00,0,0.436393089
8:14:00,0,0.381965443
8:15:00,0,0.577969762
8:16:00,0,0.540712743
8:17:00,0,0.49924406
8:18:00,0,0.491144708
8:19:00,0,0.60161987
8:20:00,0,0.381317495
8:21:00,0,0.389416847
8:22:00,0,0.53812095
8:23:00,0,0.912958963
8:24:00,0,0.670950324
8:25:00,0,0.509287257
8:26:00,0,0.627861771
8:27:00,0,0.375809935
8:28:00,0,0.477537797
8:29:00,0,0.99362851
8:30:00,0,0.369654428
8:31:00,0,0.408207343
8:32:00,0,0.160691145
8:33:00,0,0.480453564
8:34:00,0,0.412095032
8:35:00,0,0.427645788
8:36:00,0,0.23650108
8:37:00,0,0.481101512
8:38:00,0,0.39524838
8:39:00,0,0.713714903
8:40:00,0,0.392008639
8:41:00,0,0.537796976
8:42:00,0,0.803131749
8:43:00,0,0.605183585
8:44:00,0,0.440280778
8:45:00,0,0.497948164
8:46:00,0,0.542980562
8:47:00,0,0.994600432
8:48:00,0,0.752591793
8:49:00,0,0.51187905
8:50:00,0,0.758423326
8:51:00,0,0.83488121
8:52:00,0,0.571814255
8:53:00,0,0.629481641
8:54:00,0,0.464578834
8:55:00,0,0.4325054
8:56:00,0,0.353779698
8:57:00,0,1.391792657
8:58:00,0,0.820950324
8:59:00,0,0.608423326
9:00:00,0,0.522570194
9:01:00,0,0.692332613
9:02:00,412.2136364,0.446436285
9:03:00,418.8093645,0.287365011
9:04:00,417.7003367,0.490172786
9:05:00,419.2033333,0.246868251
9:06:00,418.5267559,0.257559395
9:07:00,418.4670051,0.296760259
9:08:00,416.9866667,0.284773218
9:09:00,418.1633333,0.395896328
9:10:00,417.8862876,0.210907127
9:11:00,428.6460768,0.193412527
9:12:00,431.6947723,0.331101512
9:13:00,431.9799331,0.434773218
9:14:00,431.545,0.385853132
9:15:00,431.7262104,0.385529158
9:16:00,431.7466667,0.316522678
9:17:00,431.7694915,0.522570194
9:18:00,431.7666667,0.548812095
9:19:00,431.8213689,0.46587473
9:20:00,431.826087,0.351187905
9:21:00,431.8,0.351835853
9:22:00,431.8817568,0.398812095
9:23:00,431.7341137,0.485637149
9:24:00,431.6616667,0.250431965
9:25:00,431.7316667,0.397516199
9:26:00,431.6570946,0.571490281
9:27:00,430.9715243,0.433477322
9:28:00,431.7378965,0.199568035
9:29:00,431.7433333,0.366414687
9:30:00,431.7842809,0.453239741
9:31:00,431.7516892,0.32300216
9:32:00,431.8083333,0.31587473
9:33:00,431.7922948,0.238444924
9:34:00,431.785,0.162634989
9:35:00,431.7933333,0.354103672
9:36:00,364.6655405,0.201835853
9:37:00,431.8442211,0.233909287
9:38:00,431.685,0.288012959
9:39:00,431.8333333,0.576349892
9:40:00,431.7755444,0.566306695
9:41:00,431.7639123,0.162958963
9:42:00,431.7183333,0.420518359
9:43:00,431.8257956,0.218682505
9:44:00,396.5066667,0.080021598
9:45:00,400.255,0.27537797
9:46:00,431.7246622,0.579913607
9:47:00,431.7805695,0.256587473
9:48:00,431.8166667,0.300647948
9:49:00,431.81,0.507019438
9:50:00,431.8043478,0.257235421
9:51:00,431.6621622,0.385529158
9:52:00,431.76,0.467170626
9:53:00,430.2914573,0.450647948
9:54:00,431.6316667,0.306155508
9:55:00,431.8433333,0.166522678
9:56:00,431.7055838,0.346976242
9:57:00,431.7654941,0.542980562
9:58:00,431.7344538,0.297084233
9:59:00,431.7216667,0.438336933
10:00:00,431.7440678,0.238444924
10:01:00,430.9383333,0.34924406
10:02:00,431.7128548,0.171382289
10:03:00,431.6605351,0.433477322
10:04:00,431.672788,0.408855292
10:05:00,431.75,0.449676026
10:06:00,431.7395659,0.704319654
10:07:00,431.7073579,0.495032397
10:08:00,431.6033333,0.553347732
10:09:00,431.6327212,0.335637149
10:10:00,431.8087986,0.440928726
10:11:00,431.8480801,0.283477322
10:12:00,431.8266667,0.545572354
10:13:00,431.7470687,0.439308855
10:14:00,431.795,0.314578834
10:15:00,431.8054146,0.487580994
10:16:00,431.7716667,0.387796976
10:17:00,431.7956449,0.413714903
10:18:00,431.675,0.463282937
10:19:00,431.7916667,0.262419006
10:20:00,431.6576271,0.172354212
10:21:00,431.69,0.525161987
10:22:00,431.7495826,0.373866091
10:23:00,431.8394649,0.413390929
10:24:00,431.8831386,0.178509719
10:25:00,431.8699324,0.062850972
10:26:00,431.8080134,0.131209503
10:27:00,431.8344482,0.22062635
10:28:00,431.8447412,0.161663067
10:29:00,431.8066667,0.158099352
10:30:00,431.9355932,0.112095032
10:31:00,431.7716667,0.204427646
10:32:00,431.7583333,0.197300216
10:33:00,431.8308208,0.73574514
10:34:00,431.7394247,0.38812095
10:35:00,431.7483333,0.427645788
10:36:00,431.8316667,0.263714903
10:37:00,431.80067,0.129589633
10:38:00,431.7133333,0.464902808
10:39:00,431.8564189,0.359935205
10:40:00,431.6856187,0.320410367
10:41:00,431.6928214,0.141900648
10:42:00,431.795,0.107235421
10:43:00,431.7483333,0.312634989
10:44:00,363.4651952,0.405615551
10:45:00,431.6644407,0.376133909
10:46:00,431.5883333,0.317170626
10:47:00,431.6348409,0.469114471
10:48:00,431.8683333,0.541036717
10:49:00,431.8496622,0.310043197
10:50:00,431.8979933,0.242980562
10:51:00,431.8681135,0.472354212
10:52:00,431.8733333,0.482397408
10:53:00,431.8130217,0.38812095
10:54:00,431.7118644,0.397516199
10:55:00,431.7429048,0.398812095
10:56:00,431.73,0.414038877
10:57:00,431.7889447,0.262419006
10:58:00,431.7916667,0.509935205
10:59:00,431.8158784,0.184989201
11:00:00,431.6666667,0.450323974
11:01:00,431.755,0.196328294
11:02:00,431.8631052,0.121490281
11:03:00,431.7633333,0.235205184
11:04:00,431.8719298,0.326889849
11:05:00,431.77,0.351835853
11:06:00,431.9133333,0.221922246
11:07:00,431.8927973,0.732181425
11:08:00,431.9510135,0.670302376
11:09:00,431.8816667,0.297084233
11:10:00,430.3098827,0.34049676
11:11:00,431.8666667,0.563066955
11:12:00,431.7583333,0.233261339
11:13:00,431.7800338,0.484989201
11:14:00,431.7571189,0.48336933
11:15:00,431.7533333,0.3
11:16:00,431.8797997,0.043088553
11:17:00,431.764214,0.207343413
11:18:00,364.6908784,0.226133909
11:19:00,431.9283333,0.171706263
11:20:00,431.8073702,0.18174946
11:21:00,431.7116667,0.07937365
11:22:00,431.7312187,0.215442765
11:23:00,431.7952623,0.166198704
11:24:00,431.7558528,0.275053996
11:25:00,431.7128548,0.470734341
11:26:00,431.7916667,0.342440605
11:27:00,431.760469,0.350539957
11:28:00,431.8178752,0.278293737
11:29:00,431.7779633,0.245572354
11:30:00,431.680602,0.406587473
11:31:00,431.7896494,0.534557235
11:32:00,431.805,0.327213823
11:33:00,431.7089679,0.552699784
11:34:00,431.7575251,0.44287257
11:35:00,373.3689482,0.385853132
11:36:00,423.075,0.696868251
11:37:00,431.7353434,0.293520518
11:38:00,431.6570946,0.552051836
11:39:00,431.69,0.445140389
11:40:00,431.6247906,0.217062635
11:41:00,431.6783333,0.286069114
11:42:00,431.7101695,0.10399568
11:43:00,431.665,0.273758099
11:44:00,365.1959799,0.357991361
11:45:00,431.6961603,0.237149028
11:46:00,431.66,0.462634989
11:47:00,431.740678,0.31587473
11:48:00,431.7,0.21349892
11:49:00,431.6611018,0.523542117
11:50:00,431.6934673,0.430885529
11:51:00,431.5516667,0.424730022
11:52:00,431.7220339,0.697192225
11:53:00,431.6866667,0.31425486
11:54:00,431.6850921,0.487904968
11:55:00,431.7216667,0.520302376
11:56:00,431.7629382,0.367386609
11:57:00,431.840678,0.229697624
11:58:00,431.7533333,0.134773218
11:59:00,431.6911519,0.406911447
